w1	Yang
41432	ёгн’ ITA (–/Џб«ж…)
41433	ёгн’ ITA (√/Џб«ж…)
41434	ёгн’ JPN (–/Џб«ж…)
41435	ёгн’ JPN (√/Џб«ж…)
41436	ёгн’ KOR (–/Џб«ж…)
41437	ёгн’ KOR (√/Џб«ж…)
41438	ёгн’ MEX (–/Џб«ж…)
41439	ёгн’ MEX (√/Џб«ж…)
41440	ёгн’ NED (–/Џб«ж…)
41441	ёгн’ NED (√/Џб«ж…)
41442	ёгн’ NGA (–/Џб«ж…)
41443	ёгн’ NGA (√/Џб«ж…)
41444	ёгн’ POR (–/Џб«ж…)
41445	ёгн’ POR (√/Џб«ж…)
41446	ёгн’ RUS (–/Џб«ж…)
41447	ёгн’ RUS (√/Џб«ж…)
41448	ёгн’ ESP (–/Џб«ж…)
41449	ёгн’ ESP (√/Џб«ж…)
41450	ёгн’ SUI (–/Џб«ж…)
41451	ёгн’ SUI (√/Џб«ж…)
41452	ёгн’ URU (–/Џб«ж…)
41453	ёгн’ URU (√/Џб«ж…)
41454	ёгн’ USA (–/Џб«ж…)
41455	ёгн’ USA (√/Џб«ж…)
41458	Ћж» «бЏдё«Ѕ
41459	Ћж» «бяж»—«
41462	 ‘н»«ж «б днд (√Ќг—)
41463	 ‘н»«ж «б днд (√»н÷)
41466	Ћж» «бЏдё«Ѕ+
41467	Ћж» «бяж»—«+
41470	 ‘н»«ж «б днд+ (√Ќг—)
41471	 ‘н»«ж «б днд+ (√»н÷)
41472	»ѕб… «б“жг»н
41473	Ё” «д «б“жг»н
41474	»ѕб… «б“жг»н+
41475	Ё” «д «б“жг»н+
41476	»ѕб… «б”ш«Ќ—
41477	Ё” «д «б”«Ќ—…
41478	»ѕб… «б”ш«Ќ—+
41479	Ё” «д «б”«Ќ—…+
41480	“н гхж“Џ «беѕ«н«
41481	“ншх —ћб «бЋбћ
41482	Ё” «д —√” «б”д… (√»н÷)
41483	Ё” «д —√” «б”д… (√Ќг—)
41484	“н гхж“Џ «беѕ«н«+
41485	“ншх —ћб «бЋбћ+
41486	Ё” «д —√” «б”д…+(√»н÷)
41487	Ё” «д —√” «б”д…+(√Ќг—)
41488	“н «бЁ—Џжд (√Ќг—)
41489	“н «бЁ—Џжд (Ён—ж“н)
41490	гб«я √ж—нб (√»н÷)
41491	гб«я √ж—нб (√Ќг—)
41492	“н «бЁ—Џжд+ (√Ќг—)
41493	“н «бЁ—Џжд+ (Ён—ж“н)
41494	гб«я √ж—нб+ (√»н÷)
41495	гб«я √ж—нб+ (√Ќг—)
41496	√гн— «б’Ќ—«Ѕ (»дн)
41497	√гн— «б’Ќ—«Ѕ (√»н÷)
41498	√гн—… «б’Ќ—«Ѕ (»хдн)
41499	√гн—… «б’Ќ—«Ѕ (√»н÷)
41500	√гн— «б’Ќ—«Ѕ+ (»хдн)
41501	√гн— «б’Ќ—«Ѕ (√»н÷)
41502	√гн—… «б’Ќ—«Ѕ+ (»хдн)
41503	√гн—… «б’Ќ—«Ѕ+ (√»н÷)
41504	“н «б√—д» (—г«ѕн)
41505	“н «б√—д» (»дн)
41506	Ё” «д √—д»н (гбжд)
41507	Ё” «д √—д»н (√“—ё Ё« Ќ)
41508	“н √—д»н+ (—г«ѕн)
41509	“н √—д»н+ (»дн)
41510	Ё” «д √—д»н+ (гбжд)
41511	Ё” «д √—д»н+ (√“—ё Ё« Ќ)
41512	“н «б√дн«»
41513	“н «б√дн«»
41514	“н «б√дн«»
41515	“н «б√дн«»
41516	“н «б√дн«»+
41517	“н «б√дн«»+
41518	“н «б√дн«»+
41519	“н «б√дн«»+
41520	Џ»«Ѕ… ‘ жн… Ќг—«Ѕ
41521	Џ»«Ѕ… ‘ жн… “—ё«Ѕ
41522	Џ»«Ѕ… ‘ жн… Ќг—«Ѕ+
41523	Џ»«Ѕ… ‘ жн… “—ё«Ѕ+
41524	Ё” «д ‘ жн √Ќг—
41525	Ё” «д √“—ё
41526	Ё” «д ‘ жн √Ќг—+
41527	Ё” «д ‘ жн √“—ё+
41528	√гн— «б’Ќ—«Ѕ (√Ќг—)
41529	√гн— «б’Ќ—«Ѕ (√“—ё)
41530	√гн—… «б’Ќ—«Ѕ (√Ќг—)
41531	√гн—… «б’Ќ—«Ѕ (√“—ё)
41532	√гн— «б’Ќ—«Ѕ+ (√Ќг—)
41533	√гн— «б’Ќ—«Ѕ+ (√“—ё)
41534	√гн—… «б’Ќ—«Ѕ+ (√Ќг—)
41535	√гн—… «б’Ќ—«Ѕ+ (√“—ё)
41540	“н √—д» (√»н÷)
41541	“н √—д» (ж—ѕн)
41542	“н √—д» (√“—ё)
41543	“н √—д» (√—ћж«дн)
41544	“н √—д»+ (√»н÷)
41545	“н √—д»+ (ж—ѕн)
41546	“н √—д»+ (√“—ё)
41547	“н √—д»+ (√—ћж«дн)
41560	гЌ«—» г«’ ббѕг«Ѕ (—г«ѕн)
41561	гЌ«—» г«’ ббѕг«Ѕ (√Ќг—)
41562	гџжн… —ћ«б (—г«ѕн…)
41563	гџжн… —ћ«б (Ќг—«Ѕ)
41564	гЌ«—» г«’ ббѕг+ (—г«ѕн)
41565	гЌ«—» г«’ ббѕг«Ѕ+ (√Ќг—)
41566	гџжн… —ћ«б (—г«ѕн…)
41567	гџжн… —ћ«б+ (Ќг—«Ѕ)
41568	Џ»«Ѕ… бƒбƒн… Ќг—«Ѕ (–)
41569	Џ»«Ѕ… бƒбƒн… ќ÷—«Ѕ (–)
41570	Џ»«Ѕ… бƒбƒн… Ќг—«Ѕ (√)
41571	Џ»«Ѕ… бƒбƒн… ќ÷—«Ѕ (√)
41572	Џ»«Ѕ… бƒбƒн… Ќг—«Ѕ+ (–)
41573	Џ»«Ѕ… бƒбƒн… ќ÷—«Ѕ+ (–)
41574	Џ»«Ѕ… бƒбƒн… Ќг—«Ѕ+ (√)
41575	Џ»«Ѕ… бƒбƒн… ќ÷—«Ѕ+ (√)
41576	√жнж—н –е»н (–)
41577	√жнж—н Ё÷н (–)
41578	√жнж—н –е»н (√)
41579	√жнж—н Ё÷н (√)
41580	√жнж—н –е»н+ (–)
41581	√жнж—н Ё÷н+ (–)
41582	√жнж—н –е»н+ (√)
41583	√жнж—н Ё÷н+ (√)
41584	ѕ—Џ ”«гж—«н (√“—ё)
41585	ѕ—Џ ”«гж—«н (√Ќг—)
41586	ѕ—Џ ”«гж—«н (√“—ё)
41587	ѕ—Џ ”«гж—«н (√Ќг—)
41588	ѕ—Џ ”«гж—«н+ (√“—ё)
41589	ѕ—Џ ”«гж—«н+ (√Ќг—)
41590	ѕ—Џ ”«гж—«н+ (√“—ё)
41591	ѕ—Џ ”«гж—«н+ (√Ќг—)
41592	ѕ—Џ «б—Џ» (–е»н)
41593	ѕ—Џ «б—Џ» (√“—ё)
41594	ѕ—Џ «б—Џ» (–е»н)
41595	ѕ—Џ «б—Џ» (√“—ё)
41596	ѕ—Џ «б—Џ»+(–е»н)
41597	ѕ—Џ «б—Џ»+(√“—ё)
41598	ѕ—Џ «б—Џ»+(–е»н)
41599	ѕ—Џ «б—Џ»+(√“—ё)
41600	“н «” нг»«дя (√»н÷ √”жѕ)
41601	“н «” нг»«дя (√Ќг—)
41602	Ћж» «” г»«дя (√»н÷ √”жѕ)
41603	Ё” «д «” нг»«дя (√Ќг—)
41604	“н «” г»«дя+ (√»н÷ √”жѕ)
41605	“н «” нг»«дя+ (√Ќг—)
41606	Ћж» «” г»дя+ (√»н÷ √”жѕ)
41607	Ё” «д «” нг»«дя+ (√Ќг—)
41686	(Ќ«—”  днд «бд«— (–я—
41687	Ќ«—”  днд «бћбнѕ
41688	(Ќ«—”  днд «бд«— (√дЋм 
41689	Ќ«—”  днд «бћбнѕ
44000	бжЌ… ѕ—Џ «бя«ед
44001	бжЌ… ѕ—Џ Ќѕнѕн…
44002	бжЌ… ѕ—Џ «бдг—
44003	бжЌ… ѕ—Џ «б√”ѕ
44004	бжЌ… ѕ—Џ «бё« б…
44005	бжЌ… ѕ—Џ «б днд
44006	бжЌ… ѕ—Џ «бЌ—«‘Ё
44007	Gold Plate Armour
44008	Dragon God Armour
44009	Black Steel Armour
44010	Blue Steel Armour
44011	Devil's Horn Armour
44012	ѕ—Џ «бян«дн  «бг’ЁЌ
44013	Zodiac Armor
44030	Sword
44031	Long Sword
44032	”нЁ «беб«б
44033	Bamboo Sword
44034	Broad Sword
44035	Silver Sword
44036	Orchid Sword
44037	 Bastard Sword
44038	Barbarian Sword
44039	Bloody Sword
44040	”нЁ Џўнг
44041	«б”нЁ гЏ«бћ
44042	Half Moon Sword
44043	Battle Sword
44044	Nymph Sword
44045	Sting Sword
44046	Poison Sword
44047	Triton Sword
44048	Full Moon Sword
44049	Rune Sword
44050	Kyanite Blade
44051	Zoidac Sword
44052	Ghost Fang Blade
44053	Lion Sword
44054	Edge Blade
44055	Exorcism Sword
44056	Demon Blade
44057	Dragon Tooth Blade
44058	Kyanitsword
44060	Glaive
44061	Spear
44062	Guillotine Blade
44063	Spider Spear
44064	Gisarme
44065	War Scythe
44066	Battle Pitchfork
44067	Halberd
44068	Giant Axe
44069	Glacial Pick
44070	Twelve Spirit Sword
44071	Salvation Blade
44072	Lion Slayer
44073	Partisan
44074	Electromagnetic Blade
44075	Soul Stealing Blade
44076	Grudge Sword
44077	ё« б «б днд «б√’Ё—
44078	Solar Blade
44079	Red Iron Blade
44080	Kyanite Dragonblade
44081	Zodiac Glaive
44100	Azure Suit
44101	Ivory Suit
44102	Ўёг ё—г“н
44103	Red Ant Suit
44104	Ant Lion Suit
44105	Ninja Suit
44106	»–б… «б днд «б‘«»
44107	Killer Wind Suit
44108	Fuchsia Suit
44109	Black Wind Suit
44110	Blue Dragon Suit
44111	Dragon Rider Suit
44112	Kyanite Suite
44113	Zodiac Suit
44130	Dagger
44131	Cobra Dagger
44132	Scissor Dagger
44133	Lucky Knife
44134	Cat Bite Knife
44135	Devil Mask Dagger
44136	Devil Fist Dagger
44137	Bloody Dagger
44138	Rib Knife
44139	Chakram
44140	Dragon Knife
44141	Lightning Knife
44142	Siamese Knife
44143	Devil Wing Chakram
44144	Black Leaf Dirk
44145	Five Element Daggers
44146	Amija
44147	Nine Blades
44148	”янд »ѕжд —жЌ
44149	Five Element Daggers
44150	Zodiac Dagger
44160	Bow
44161	Long Bow
44162	Composite Bow
44163	Battle Bow
44164	Horseback Long Bow
44165	Horseback Battle Bow
44166	Copper Crafted Bow
44167	Black Ruin Bow
44168	Red Eye Bow
44169	Thorn Leaf Bow
44170	Bull's Horn Bow
44171	Unicorn Bow
44172	Giant Wing Bow
44173	Divine Apricot Bow
44174	Yellow Dragon Bow
44175	Hornbow
44176	ёж” «бџ—«» «бЌѕнѕн
44177	Blue Dragon Bow
44178	Phoenix Bow
44179	Kyanite Bow
44180	Zodiac Bow
44200	Requiem Plate Armour
44201	Storm Plate Armour
44202	Misfortune  Armour
44203	Ghost Plate Armour
44204	Yin and Yang Armour
44205	Mystic Plate Armour
44206	Fog Plate Armour
44207	Ghost Mask Armour
44208	Spirit Plate Armour
44209	Magic Plate Armour
44210	Aura Plate Armor
44211	Bone Plated Armour
44212	Kyanite Harness
44213	Zodiac Plate Armor
44300	Crimson Clothing
44301	Turquoise Clothing
44302	Pink Clothing
44303	Amorous Clothing
44304	Heavenly Clothing
44305	Sun Clothing
44306	Clothing of Morality
44307	Orange Cat Dress
44308	Baroness Dress
44309	Black Clothing
44310	Dragon Clothing
44311	Golden Clothing
44312	Kyanite Clothing
44313	Zodiac Clothing
44330	ћ—” дЌ«”н
44331	Silver Bell
44332	Golden Bell
44333	Jade Bell
44334	Fountain Bell
44335	Apricot Bell
44336	Magical Bell
44337	Golden Bug Bell
44338	Steel Bug Bell
44339	Thunder Bird Bell
44340	Heaven and Earth Bell
44341	Antique Bell
44342	Bamboo Bell
44343	Dragon Jaw Bell
44344	Dragon Ghost Bell
44345	Kyanite Bell
44346	Zodiac Bell
44360	Fan
44361	Iron Fan
44362	Black Tiger Fan
44363	Crane Wing Fan
44364	Peacock Fan
44365	Aquatic Fan
44366	Stone Fan
44367	Ocean Fan
44368	Sting Fan
44369	Phoenix Fan
44370	Triple Fan
44371	Eyebrow Fan
44372	Sun Fan
44373	Heavenly Bird Fan
44374	Salvation Fan
44375	Ecstasy Fan
44376	Autumn Wind Fan
44377	Demon Fan
44378	Lying Dragon Fan
44379	Kyanite Fan
44380	Zodiakfan
44381	Holy Sword
45001	√–д« √—д»… (»дшн «д)
45002	√–д« «б√—д» (»хдн «д)
45003	џЎ«Ѕ «б—√” (–)
45004	џЎ«Ѕ «б—√” (√)
45005	ЁЎжнб ћё’н— (–)
45006	 ”—нЌ… «бг”«нЁ… (√)
45007	 ”—нЌ… «бгжежя (–)
45008	 ”—нЌ… я.ё. √бг«дн« (√)
45009	‘Џ— гхћѕб (–)
45010	 ”—нЌ… гб«яг… √бг«дн«(√)
45011	џЎ«Ѕ «б—√” (–)
45012	џЎ«Ѕ «б—√” (√)
45013	ЁЎжнб ћё’н— (–)
45014	 ”—нЌ… г”«нЁ (√)
45015	 ”—нЌ… «бгжежя (–)
45016	 ”—нЌ… я.ё. √бг«дн« (√)
45017	‘Џ— гхћѕб (–)
45018	 ”—нЌ… гб«яг… √бг«дн«(√
45019	 ”—нЌ… гб«яг…  —ян«(√)
45020	 ”—нЌ… гб«яг… »—«“нб(√)
45021	 ”—нЌ… гб«яг… (√)
45022	 ”—нЌ… гб«яг… Ё—д”«(√)
45023	 ”—нЌ… гб«яг… ≈нЎ«бн«(√)
45024	 ”—нЌ… гб«яг… »жбдѕ«(√)
45025	 ”—нЌ… гб«яг… —жг«дн«(√)
45026	 ”—нЌ… гб«яг… ≈”»«дн«(√)
45027	 ”—нЌ… я.ё.  —ян« (√)
45028	 ”—нЌ… я.ё. «б»—«“нб (√)
45029	 ”—нЌ… я—… «бёѕг (√)
45030	 ”—нЌ… я.ё. Ё—д”« (√)
45031	 ”—нЌ… я.ё. ≈нЎ«бн« (√)
45032	 ”—нЌ… я.ё. »жбдѕ« (√)
45033	 ”—нЌ… я.ё. —жг«дн« (√)
45034	 ”—нЌ… я.ё. ≈”»«дн« (√)
45035	 ”—нЌ… гб«яг…  —ян«(√)
45036	 ”—нЌ… гб«яг… »—«“нб(√)
45037	 ”—нЌ… гб«яг… (√)
45038	 ”—нЌ… гб«яг… Ё—д”«(√)
45039	 ”—нЌ… гб«яг… ≈нЎ«бн«(√)
45040	 ”—нЌ… гб«яг… »жбдѕ«(√)
45041	 ”—нЌ… гб«яг… —жг«дн«(√)
45042	 ”—нЌ… гб«яг… ≈”»«дн«(√)
45043	 ”—нЌ… я.ё.  —ян« (√)
45044	 ”—нЌ… я.ё. «б»—«“нб (√)
45045	 ”—нЌ… я—… «бёѕг (√)
45046	 ”—нЌ… я.ё. Ё—д”« (√)
45047	 ”—нЌ… я.ё. ≈нЎ«бн« (√)
45048	 ”—нЌ… я.ё. »жбдѕ« (√)
45049	 ”—нЌ… я.ё. —жг«дн« (√)
45050	 ”—нЌ… я.ё. ≈”»«дн« (√)
45053	 ”—нЌ… «бЁ«—”
45054	ёубд”ж… «бќ«ѕг…
45055	Џх—Ё ’џн—
45056	Џцё’… «б’б’«
45057	ё»Џ… »жџ«— 
45058	 ”—нЌ… «б“еж—
45061	ёд«Џ «бё—Џ
45062	ёд«Џ «бё—Џ
45065	 ”—нЌ… «бЁ«—”+
45066	ёубд”ж… «бќ«ѕг…+
45067	Џх—Ё ’џн—+
45068	Џцё’… «б’б’«+
45069	ё»Џ… »жџ«— +
45070	 ”—нЌ… «б“еж—+
45073	ёд«Џ «бё—Џ (Џб«ж…)
45074	ёд«Џ «бё—Џ (Џб«ж…)
45075	ё»Џ… —√” «б”д… (Ќг—«Ѕ)
45076	ё»Џ… —√” «б”д… (ќ÷—«Ѕ)
45077	ё»Џ… —√” «б”д… (”жѕ«Ѕ)
45078	ё»Џ… «бћцд
45079	—√” «б—д… (–)
45080	—√” «б—д… (√)
45081	ё»Џ… —√” «б”д…+ (Ќг—«Ѕ)
45082	ё»Џ… —√” «б”д…+ (ќ÷—«Ѕ)
45083	ё»Џ… —√” «б”д…+ (”жѕ«Ѕ)
45084	ё»Џ… «бћцд+
45085	—√” «б—д…+ (–)
45086	—√” «б—д…+ (√)
45087	—»«Ў —√” (√»н÷)
45088	—»«Ў —√” (√»н÷)
45089	—»«Ў —√” (√”жѕ)
45090	—»«Ў —√” (√”жѕ)
45091	—»«Ў —√” (√’Ё—)
45092	—»«Ў —√” (√’Ё—)
45093	—»«Ў —√” (»— ё«бн)
45094	—»«Ў —√” (»— ё«бн)
45095	—»«Ў —√” (√“—ё)
45096	—»«Ў —√” (√“—ё)
45097	—»«Ў —√”+ (√»н÷)
45098	—»«Ў —√”+ (√»н÷)
45099	—»«Ў —√”+ (√”жѕ)
45100	—»«Ў —√”+ (√”жѕ)
45101	—»«Ў —√”+ (√’Ё—)
45102	—»«Ў —√”+ (√’Ё—)
45103	—»«Ў —√”+ (»— ё«бн)
45104	—»«Ў —√”+ (»— ё«бн)
45105	—»«Ў —√”+ (√“—ё)
45106	—»«Ў —√”+ (√“—ё)
45108	ё»Џ… гќ—жЎн…
45110	 ”—нЌ… ¬”нжн…
45114	ё»Џ… гќ—жЎн…+
45116	 ”—нЌ… ¬”нжн…+
45119	√–д« «б√—д» (”жѕ«ж«д)
45120	√–д« «б√—д» (“—ё«ж«д)
45121	√–д« «б√—д» (ќ÷—«ж«д)
45122	√–д« «б√—д» (ж—ѕн «д)
45123	√–д« «б√—д»… (”жѕ«ж«д)
45124	√–д« «б√—д»… (“—ё«ж«д)
45125	√–д« «б√—д»… (ќ÷—«ж«д)
45126	√–д« «б√—д»… (ж—ѕн «д)
45127	√–д« «б√—д»+ (”жѕ«ж«д)
45128	√–д« «б√—д»+ (“—ё«ж«д)
45129	√–д« «б√—д»+ (ќ÷—«ж«д)
45130	√–д« «б√—д»+ (ж—ѕн «д)
45131	√–д« «б√—д»…+ (”жѕ«ж«д)
45132	√–д« «б√—д»…+ (“—ё«ж«д)
45133	√–д« «б√—д»…+ (ќ÷—«ж«д)
45134	√–д« «б√—д»…+ (ж—ѕн «д)
45135	 ”—нЌ… «б√ЁЏм (–)
45136	 ”—нЌ… «б√ЁЏм (√)
45137	 ”—нЌ… «б√ЁЏм+ (–)
45138	 ”—нЌ… «б√ЁЏм+ (√)
45139	ёд«Џ «б дџж
45140	ёд«Џ Ёндн”н
45141	ёд«Џ ≈Ё—нён
45142	ёд«Џ «бг«н«
45143	ёд«Џ «б дџж+
45144	ёд«Џ Ёндн”н+
45145	ёд«Џ ≈Ё—нён+
45146	ёд«Џ «бг«н«+
45147	Џг«г… ”жѕ«Ѕ (–)
45148	Џг«г… ”жѕ«Ѕ (√)
45149	Џг«г… ”жѕ«Ѕ+ (–)
45150	Џг«г… ”жѕ«Ѕ+ (√)
45151	ќж–… Ё—Џ«∆нб (–)
45152	ќж–… Ё—Џ«∆нб (√)
45153	ќж–… Ё—Џ«∆нб+ (–)
45154	ќж–… Ё—Џ«∆нб+ (√)
45155	»жїз≈х±Є
45156	—√” гежж” «бё—Џ (–)
45157	—√” гежж” «бё—Џ (√)
45158	—√” гежж” «бё—Џ+ (–)
45159	—√” гежж” «бё—Џ+ (√)
45160	 ”—нЌ… дћг «бёг— (–)
45161	 ”—нЌ… дћг «бёг— (√)
45162	 ”—нЌ… дћг «бёг—+ (–)
45163	 ”—нЌ… дћг «бёг—+ (√)
45164	ё»шЏ… √—д» «бЋбћ
45165	ё»шЏ… «бѕш» «бёЎ»н
45166	ё»шЏ… Ёеъѕ «бЋбћ
45167	ё»шЏ… √—д» «бЋбћ+
45168	ё»шЏ… «бѕш» «бёЎ»н+
45169	ё»шЏ… Ёеъѕ «бЋбћ+
45170	ёд«Џ «бё—Џ бб“жг»н
45171	ёд«Џ «б”«Ќ—…
45172	ёд«Џ «бё—Џ бб“жг»н+
45173	ё»Џ… «б”«Ќ—…+
45174	ёд«Џ —ћб «бЋбћ
45175	ёд«Џ гхж“Џ «беѕ«н«
45176	ё»шЏ… ’жЁн… (√»н÷)
45177	ё»шЏ… ’жЁн… (√Ќг—)
45178	ёд«Џ —ћб «бЋбћ+
45179	ёд«Џ гхж“Џ «беѕ«н«+
45180	ё»шЏ… ’жЁн…+ (√»н÷)
45181	ё»шЏ… ’жЁн…+ (√Ќг—)
45182	ё»Џ… гд —н‘ (√Ќг—)
45183	ё»Џ… гд —н‘ (Ён—ж“н)
45184	 «ћ «бЏдё«Ѕ (√»н÷)
45185	 «ћ «бЏдё«Ѕ (√Ќг—)
45186	ё»Џ… гд —н‘+ (√Ќг—)
45187	ё»Џ… гд —н‘+ (Ён—ж“н)
45188	 «ћ «бЏдё«Ѕ+ (√»н÷)
45189	 «ћ «бЏдё«Ѕ+ (√Ќг—)
45190	¬–«д «б√—д» (—г«ѕн)
45191	¬–«д «б√—д» (»дн)
45192	Ќбн «б—√” (гбжд)
45193	Ќбн «б—√” (√“—ё)
45194	¬–«д «б√—д»+ (—г«ѕн)
45195	¬–«д «б√—д»+ (»дн)
45196	Ќбн «б—√”+ (гбжд)
45197	Ќбн «б—√”+ (√“—ё)
45198	Џг«г… »дн…
45199	Џг«г… »н÷«Ѕ
45200	џЎ«Ѕ »дн бб—√”
45201	џЎ«Ѕ √»н÷ бб—√”
45202	Џг«г… »дн…+
45203	Џг«г… »н÷«Ѕ+
45204	џЎ«Ѕ »дн бб—√”+
45205	џЎ«Ѕ √»н÷ бб—√”+
45206	ќж–… «б√дн«»
45207	ќж–… «б√дн«»
45208	ќж–… «б√дн«»
45209	ќж–… «б√дн«»
45210	ќж–… «б√дн«»+
45211	ќж–… «б√дн«»+
45212	ќж–… «б√дн«»+
45213	ќж–… «б√дн«»+
45214	ё»шЏ… ’жЁн… Ќг—«Ѕ
45215	ё»шЏ… ’жЁн… “—ё«Ѕ
45216	Ў—»ж‘ √Ќг—
45217	Ў—»ж‘ √“—ё
45218	ё»шЏ… ’жЁн… Ќг—«Ѕ+
45219	ё»шЏ… ’жЁн… “—ё«Ѕ+
45220	Ў—»ж‘ √Ќг—+
45221	Ў—»ж‘ √“—ё+
45222	¬–«д √—д» (»н÷«Ѕ)
45223	¬–«д «б√—д» (ж—ѕн…)
45224	¬–«д √—д» (√“—ё)
45225	¬–«д √—д» (√—ћж«дн)
45226	¬–«д √—д»+ (√»н÷)
45227	¬–«д √—д»+ (ж—ѕн…)
45228	¬–«д √—д»+ (√“—ё)
45229	¬–«д √—д»+ (√—ћж«дн)
45234	Џг«г… “—ё«Ѕ
45235	Џг«г… Ќг—«Ѕ
45236	џЎ«Ѕ »дн бб—√”
45237	џЎ«Ѕ √ќ÷— бб—√”
45238	Џг«г… “—ё«Ѕ+
45239	Џг«г… Ќг—«Ѕ+
45240	џЎ«Ѕ »дн бб—√”+
45241	џЎ«Ѕ √ќ÷— бб—√”+
45250	ќж–… гЌ«—» г’ ѕг (—г«ѕ)
45251	ќж–… гЌ«—» г’ ѕг (√Ќг—)
45252	ќж–… гџжн… —ћ«б (—г«ѕн)
45253	ќж–… гџжн… —ћ«б (Ќг—«Ѕ)
45254	ќж–… гЌ«—» г’ ѕг+ (—г«ѕ)
45255	ќж–… гЌ«—» г’ ѕг+ (Ќг—«)
45256	ќж–… гџжн… —ћ«б+ (—г«ѕн)
45257	ќж–… гџжн… —ћ«б+ (Ќг—«)
45258	ё»Џ… —√” «б”д… (Ќг—«Ѕ)
45259	ё»Џ… —√” «б”д… (ќ÷—«Ѕ)
45260	»н—не —√” «б”д… (√Ќг—)
